Image-name,"ROI Type 0 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type,"ROI Type 1 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type,"ROI Type 2 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type,"ROI Type 3 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type,"ROI Type 4 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type,"ROI Type 5 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type,"ROI Type 6 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type
2018081310123800_TO.jpg,1,1684,558,1781,584,1770,627,1673,601,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",1,1622,734,2033,839,2007,940,1596,835,"[0,0,0,1,0,0,0]",1,1445,1300,1814,1402,1802,1447,1433,1345,"[0,0,0,0,1,0,0]",1,1894,1518,1979,1537,1971,1571,1886,1551,"[0,0,0,0,0,1,0]",1,2013,1547,2114,1570,2107,1602,2006,1579,"[0,0,0,0,0,0,1]"
2018081310124001_TO.jpg,1,1723,555,1838,570,1832,610,1718,596,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",1,1706,735,2023,772,2011,874,1694,836,"[0,0,0,1,0,0,0]",1,1621,1322,1989,1361,1984,1405,1616,1366,"[0,0,0,0,1,0,0]",1,2091,1473,2174,1479,2172,1513,2088,1506,"[0,0,0,0,0,1,0]",1,2213,1474,2322,1488,2318,1519,2209,1504,"[0,0,0,0,0,0,1]"
2018081310124403_TO.jpg,1,2244,1515,2126,1522,2124,1492,2242,1484,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",1,2231,1334,1779,1371,1770,1269,2223,1232,"[0,0,0,1,0,0,0]",1,2191,735,1822,772,1818,731,2187,694,"[0,0,0,0,1,0,0]",1,1706,685,1618,689,1616,654,1704,650,"[0,0,0,0,0,1,0]",1,1581,694,1477,704,1473,667,1577,656,"[0,0,0,0,0,0,1]"
2018081310124904_TO.jpg,1,2230,1499,2129,1484,2133,1449,2235,1463,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",1,2265,1325,1897,1286,1907,1188,2275,1227,"[0,0,0,1,0,0,0]",1,2358,741,1980,696,1985,656,2363,700,"[0,0,0,0,1,0,0]",1,1879,591,1802,586,1804,543,1882,549,"[0,0,0,0,0,1,0]",1,1763,579,1658,566,1662,530,1768,544,"[0,0,0,0,0,0,1]"
2018081310125306_TO.jpg,1,1841,435,1952,449,1947,489,1835,475,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",1,1820,617,2278,664,2268,757,1811,710,"[0,0,0,1,0,0,0]",1,1745,1205,2118,1241,2115,1274,1741,1238,"[0,0,0,0,1,0,0]",1,2220,1344,2304,1351,2301,1386,2217,1379,"[0,0,0,0,0,1,0]",1,2336,1353,2441,1361,2439,1398,2333,1390,"[0,0,0,0,0,0,1]"
2018081310125507_TO.jpg,1,2378,1710,2280,1692,2286,1661,2383,1679,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",1,2415,1539,2068,1480,2085,1379,2432,1437,"[0,0,0,1,0,0,0]",1,2540,957,2170,899,2176,862,2545,921,"[0,0,0,0,1,0,0]",1,2071,786,1995,772,2002,737,2077,752,"[0,0,0,0,0,1,0]",1,1960,771,1851,755,1857,715,1966,731,"[0,0,0,0,0,0,1]"
2018081310125809_TO.jpg,1,1648,568,1768,568,1768,598,1648,598,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",1,1653,749,2041,756,2039,852,1651,845,"[0,0,0,1,0,0,0]",1,1628,1343,2001,1350,2000,1392,1627,1385,"[0,0,0,0,1,0,0]",1,2117,1441,2194,1441,2194,1481,2117,1481,"[0,0,0,0,0,1,0]",1,2234,1441,2339,1445,2338,1473,2232,1469,"[0,0,0,0,0,0,1]"
2018081310130010_TO.jpg,1,1563,720,1675,715,1676,749,1564,754,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",1,1575,895,2010,875,2015,984,1580,1003,"[0,0,0,1,0,0,0]",1,1589,1460,1968,1445,1970,1482,1591,1497,"[0,0,0,0,1,0,0]",1,2080,1528,2164,1520,2168,1560,2084,1569,"[0,0,0,0,0,1,0]",1,2202,1517,2308,1510,2309,1538,2203,1545,"[0,0,0,0,0,0,1]"
2018081310130412_TO.jpg,1,2090,1553,1985,1553,1985,1524,2090,1524,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",1,2091,1372,1760,1372,1760,1276,2091,1276,"[0,0,0,1,0,0,0]",1,2121,778,1741,781,1740,749,2120,746,"[0,0,0,0,1,0,0]",1,1629,687,1547,687,1547,651,1629,651,"[0,0,0,0,0,1,0]",1,1511,686,1404,688,1403,651,1510,650,"[0,0,0,0,0,0,1]"
2018081310130613_TO.jpg,1,1591,691,1708,714,1700,751,1584,728,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",1,1559,878,1979,945,1964,1038,1544,971,"[0,0,0,1,0,0,0]",1,1445,1453,1813,1518,1806,1556,1438,1491,"[0,0,0,0,1,0,0]",1,1908,1621,1993,1630,1989,1668,1904,1659,"[0,0,0,0,0,1,0]",1,2027,1641,2126,1653,2123,1679,2024,1668,"[0,0,0,0,0,0,1]"
